768
0	2.005474e-02	2.215746e-01	1.398632e+00
1	4.663365e-01	4.248397e-01	1.108451e+00
2	4.748790e-01	5.210388e-01	2.925745e+00
3	4.921584e-01	5.630444e-01	2.732291e+00
4	5.473585e-01	7.146624e-01	1.257938e+00
5	4.421675e-01	3.901132e-01	2.424524e+00
6	8.251003e-01	9.858294e-01	1.383000e+00
7	4.965380e-01	5.248216e-01	2.705911e+00
8	5.087555e-01	5.400606e-01	2.442110e+00
9	4.671932e-01	5.186795e-01	2.233024e+00
10	5.068128e-01	6.124519e-01	2.376649e+00
11	4.804410e-01	5.350522e-01	1.556913e+00
12	5.510883e-01	6.696231e-01	2.950171e+00
13	4.423581e-01	6.398687e-01	1.066439e+00
14	4.684457e-01	5.175385e-01	1.626282e+00
15	3.717245e-01	4.280729e-01	1.306790e+00
16	4.682112e-01	5.208966e-01	2.902296e+00
17	6.696483e-01	4.165768e-01	1.195408e+00
18	4.827863e-01	4.404804e-01	1.785540e+00
19	5.028499e-01	5.603853e-01	1.248168e+00
20	4.417536e-01	4.969959e-01	1.863703e+00
21	3.750577e-01	4.187229e-01	2.671715e+00
22	4.691608e-01	5.259652e-01	2.487054e+00
23	3.607609e-01	2.803120e-01	1.946751e+00
24	5.047906e-01	6.070847e-01	1.303859e+00
25	7.629077e-01	7.060367e-01	2.152907e+00
26	4.531383e-01	5.317331e-01	1.388862e+00
27	4.748828e-01	5.463515e-01	1.591109e+00
28	5.457740e-01	5.480607e-01	2.205667e+00
29	4.488179e-01	4.789320e-01	2.181241e+00
30	3.412794e-01	5.167630e-01	1.475818e+00
31	3.906099e-01	5.252569e-01	2.309233e+00
32	4.553471e-01	5.110470e-01	2.073766e+00
33	3.160685e-01	3.603572e-01	2.331705e+00
34	4.757973e-01	5.638684e-01	1.126038e+00
35	4.718701e-01	2.462622e-01	2.235955e+00
36	2.905654e-01	4.511243e-01	2.805569e+00
37	4.162391e-01	4.336758e-01	2.555447e+00
38	4.579373e-01	5.098500e-01	2.559355e+00
39	4.619830e-01	5.027522e-01	1.895945e+00
40	4.383591e-01	4.274477e-01	1.282364e+00
41	4.388173e-01	3.696558e-01	2.750855e+00
42	4.616603e-01	5.177564e-01	2.412799e+00
43	4.710354e-01	5.002304e-01	2.557401e+00
44	6.187837e-01	5.496141e-01	1.648754e+00
45	5.554234e-01	5.039756e-01	1.721055e+00
46	5.547494e-01	5.989028e-01	2.588666e+00
47	4.505366e-01	5.262597e-01	1.525647e+00
48	4.737755e-01	5.215227e-01	2.751832e+00
49	4.711249e-01	6.817667e-01	2.625794e+00
50	5.261851e-01	5.789003e-01	1.663410e+00
51	4.700215e-01	5.197399e-01	2.560332e+00
52	4.684713e-01	4.908176e-01	1.696629e+00
53	4.875563e-01	5.134317e-01	1.506106e+00
54	4.746883e-01	5.288233e-01	2.675623e+00
55	5.175880e-01	5.371857e-01	2.497802e+00
56	3.259917e-01	3.707942e-01	1.031265e+00
57	4.223138e-01	3.980338e-01	2.361993e+00
58	5.107128e-01	5.292281e-01	1.866634e+00
60	4.248567e-01	4.566294e-01	1.503175e+00
61	4.143818e-01	5.213260e-01	2.449927e+00
62	4.681444e-01	5.211210e-01	2.831949e+00
63	4.635244e-01	5.024871e-01	2.317049e+00
64	4.591872e-01	4.894118e-01	2.353200e+00
65	4.684197e-01	5.203030e-01	2.575965e+00
66	6.077350e-01	5.272571e-01	2.922814e+00
67	4.083613e-01	3.898302e-01	2.289692e+00
68	4.162747e-01	4.737015e-01	2.766488e+00
69	4.999276e-01	5.066148e-01	1.522716e+00
70	3.820749e-01	4.808540e-01	2.769419e+00
71	4.743758e-01	5.377770e-01	1.110405e+00
72	4.650069e-01	5.512358e-01	1.412311e+00
73	5.237477e-01	2.725670e-01	1.951637e+00
74	3.582574e-01	5.720563e-01	1.449438e+00
75	4.440899e-01	5.830932e-01	2.176356e+00
76	3.819931e-01	4.673657e-01	1.212995e+00
77	4.573171e-01	5.309786e-01	1.872496e+00
78	4.620647e-01	5.033749e-01	1.606742e+00
79	6.274661e-01	5.415797e-01	1.183683e+00
80	4.005221e-01	4.751440e-01	2.736199e+00
81	4.681054e-01	5.209264e-01	1.617489e+00
82	4.201178e-01	4.729425e-01	2.456766e+00
83	4.382758e-01	4.097445e-01	1.406448e+00
84	4.914557e-01	7.125654e-01	2.453835e+00
85	4.738509e-01	5.180772e-01	2.712750e+00
86	4.703867e-01	5.247349e-01	2.877870e+00
87	3.999020e-01	4.141257e-01	1.533464e+00
88	5.929497e-01	6.518984e-01	2.169516e+00
89	4.893577e-01	7.030315e-01	2.483146e+00
90	4.832817e-01	5.611984e-01	1.538349e+00
91	4.696348e-01	5.171538e-01	1.117245e+00
92	4.651669e-01	4.859408e-01	2.709819e+00
93	4.981817e-01	5.114933e-01	2.929653e+00
94	6.105939e-01	5.316625e-01	2.125550e+00
95	5.589502e-01	4.928889e-01	2.148999e+00
96	4.880925e-01	5.205009e-01	1.206155e+00
98	4.763736e-01	5.296720e-01	1.997557e+00
99	5.081557e-01	5.854294e-01	1.753298e+00
100	4.671398e-01	4.916573e-01	1.491451e+00
101	4.708410e-01	5.200569e-01	2.381534e+00
102	4.684504e-01	5.251931e-01	1.837323e+00
103	5.520365e-01	5.471750e-01	2.723498e+00
104	4.764842e-01	7.230034e-01	1.216903e+00
105	4.693743e-01	5.537886e-01	1.385931e+00
107	4.527795e-01	5.201183e-01	1.887152e+00
108	4.851476e-01	7.125688e-01	1.869565e+00
109	4.253440e-01	5.382204e-01	2.657059e+00
110	4.337141e-01	5.693609e-01	1.905716e+00
111	4.297048e-01	5.331835e-01	2.319980e+00
113	3.425939e-01	7.801391e-01	1.155349e+00
114	4.743776e-01	5.386819e-01	1.261847e+00
115	5.252240e-01	6.521993e-01	1.308745e+00
116	5.414046e-01	3.683269e-01	1.148510e+00
117	4.448265e-01	4.958024e-01	1.865657e+00
