789
0	9.384383e-01	4.379691e-01	1.398632e+00
1	3.430952e-01	4.431811e-01	1.108451e+00
2	4.954654e-01	5.625586e-01	2.925745e+00
3	4.711011e-01	6.022109e-01	2.732291e+00
4	5.044187e-01	3.879847e-01	1.257938e+00
5	5.041394e-01	4.195296e-01	2.424524e+00
6	4.773535e-01	5.893377e-01	1.383000e+00
7	4.796268e-01	5.396451e-01	2.705911e+00
8	4.593633e-01	5.068377e-01	2.442110e+00
9	4.780526e-01	5.209403e-01	2.233024e+00
10	4.709259e-01	4.609874e-01	2.376649e+00
11	4.810818e-01	5.392658e-01	1.556913e+00
12	4.946583e-01	5.045116e-01	2.950171e+00
13	4.983132e-01	5.613516e-01	1.066439e+00
14	4.779654e-01	5.283616e-01	1.626282e+00
15	6.209716e-01	5.891777e-01	1.306790e+00
16	4.802782e-01	5.207740e-01	2.902296e+00
17	4.504531e-01	6.519935e-01	1.195408e+00
18	4.539481e-01	4.960324e-01	1.785540e+00
19	4.741285e-01	5.358555e-01	1.248168e+00
20	4.691920e-01	5.488387e-01	1.863703e+00
21	4.183976e-01	4.142885e-01	2.671715e+00
22	4.790754e-01	5.259147e-01	2.487054e+00
23	4.097052e-01	6.593555e-01	1.946751e+00
24	3.787736e-01	6.137326e-01	1.303859e+00
25	3.970523e-01	6.670625e-01	2.152907e+00
26	4.931646e-01	4.941523e-01	1.388862e+00
27	4.813710e-01	4.836031e-01	1.591109e+00
28	4.878157e-01	5.305613e-01	2.205667e+00
29	4.638314e-01	5.354715e-01	2.181241e+00
30	5.922969e-01	5.745653e-01	1.475818e+00
31	4.136148e-01	4.426614e-01	2.309233e+00
32	4.912746e-01	4.683896e-01	2.073766e+00
33	4.700997e-01	3.728962e-01	2.331705e+00
34	4.713900e-01	5.361389e-01	1.126038e+00
35	4.169068e-01	5.191970e-01	2.235955e+00
36	6.161268e-01	6.865818e-01	2.805569e+00
37	5.349589e-01	5.621189e-01	2.555447e+00
38	4.761806e-01	5.272247e-01	2.559355e+00
39	4.876720e-01	4.938942e-01	1.895945e+00
40	4.769346e-01	5.062426e-01	1.282364e+00
41	4.972696e-01	4.093882e-01	2.750855e+00
42	4.821451e-01	5.078912e-01	2.412799e+00
43	4.663216e-01	5.101371e-01	2.557401e+00
44	4.858151e-01	6.032177e-01	1.648754e+00
45	4.769140e-01	6.237638e-01	1.721055e+00
46	4.945953e-01	4.366108e-01	2.588666e+00
47	4.553343e-01	5.015255e-01	1.525647e+00
48	4.772089e-01	5.277421e-01	2.751832e+00
49	4.678946e-01	5.150775e-01	2.625794e+00
50	4.757667e-01	6.465760e-01	1.663410e+00
51	4.785125e-01	5.191717e-01	2.560332e+00
52	4.719384e-01	5.066754e-01	1.696629e+00
53	4.664723e-01	5.215660e-01	1.506106e+00
54	4.755191e-01	5.160051e-01	2.675623e+00
55	4.732533e-01	5.696971e-01	2.497802e+00
56	4.753454e-01	5.551017e-01	1.031265e+00
57	5.240679e-01	3.990370e-01	2.361993e+00
58	5.206301e-01	3.979646e-01	1.866634e+00
59	7.098966e-01	7.523524e-01	2.930630e+00
60	5.637319e-01	8.050280e-01	1.503175e+00
61	4.578237e-01	5.483987e-01	2.449927e+00
62	4.988285e-01	5.340282e-01	2.831949e+00
63	4.689560e-01	5.404678e-01	2.317049e+00
64	4.865635e-01	4.817181e-01	2.353200e+00
65	4.778732e-01	5.205329e-01	2.575965e+00
66	6.017033e-01	5.750598e-01	2.922814e+00
67	4.815087e-01	5.160886e-01	2.289692e+00
68	5.343970e-01	5.980283e-01	2.766488e+00
69	4.993440e-01	4.539610e-01	1.522716e+00
70	4.266043e-01	5.148076e-01	2.769419e+00
71	4.725680e-01	5.291315e-01	1.110405e+00
72	4.705143e-01	4.806568e-01	1.412311e+00
73	6.878464e-01	4.663618e-01	1.951637e+00
74	4.674103e-01	5.002016e-01	1.449438e+00
75	2.681967e-01	5.102221e-01	2.176356e+00
76	4.763164e-01	6.504892e-01	1.212995e+00
77	4.615194e-01	5.211296e-01	1.872496e+00
78	4.785463e-01	5.776619e-01	1.606742e+00
79	4.678502e-01	6.102174e-01	1.183683e+00
80	4.843483e-01	6.125426e-01	2.736199e+00
81	4.807982e-01	5.191338e-01	1.617489e+00
82	4.494220e-01	4.186181e-01	2.456766e+00
83	5.112942e-01	6.118583e-01	1.406448e+00
84	3.846251e-01	5.895405e-01	2.453835e+00
85	4.723321e-01	5.225971e-01	2.712750e+00
86	4.724554e-01	5.399337e-01	2.877870e+00
87	5.164989e-01	7.013653e-01	1.533464e+00
88	4.273552e-01	4.023049e-01	2.169516e+00
89	5.594321e-01	3.069903e-01	2.483146e+00
90	4.650353e-01	6.503465e-01	1.538349e+00
91	4.973887e-01	5.217044e-01	1.117245e+00
92	4.815000e-01	5.051682e-01	2.709819e+00
93	4.154793e-01	6.070525e-01	2.929653e+00
94	4.726143e-01	5.582573e-01	2.125550e+00
95	4.954645e-01	5.302168e-01	2.148999e+00
96	4.912465e-01	5.051405e-01	1.206155e+00
97	7.164857e-01	4.398017e-01	2.689301e+00
98	4.739968e-01	5.404464e-01	1.997557e+00
99	4.210208e-01	4.212235e-01	1.753298e+00
100	4.828343e-01	5.412431e-01	1.491451e+00
101	4.780050e-01	5.215380e-01	2.381534e+00
102	4.430488e-01	4.124356e-01	1.837323e+00
103	4.392750e-01	6.257675e-01	2.723498e+00
104	4.864294e-01	6.432602e-01	1.216903e+00
105	4.756942e-01	4.691722e-01	1.385931e+00
106	1.869181e-01	4.477013e-01	1.094773e+00
107	4.839130e-01	5.149203e-01	1.887152e+00
108	3.533455e-01	5.348887e-01	1.869565e+00
109	3.424299e-01	4.376629e-01	2.657059e+00
110	4.628879e-01	4.585583e-01	1.905716e+00
111	5.204762e-01	5.534714e-01	2.319980e+00
112	1.855246e-01	3.622857e-01	1.549096e+00
113	6.884519e-01	4.157884e-01	1.155349e+00
114	4.698403e-01	5.776782e-01	1.261847e+00
115	4.532326e-01	4.945826e-01	1.308745e+00
116	7.105342e-02	2.837027e-01	1.148510e+00
117	4.838564e-01	4.752991e-01	1.865657e+00
118	4.826458e-01	6.132698e-01	2.988276e+00
119	5.262999e-01	5.913740e-01	1.479726e+00
120	4.866259e-01	4.645772e-01	2.095261e+00
121	4.580925e-01	6.596082e-01	2.442110e+00
122	6.354251e-01	6.634767e-01	1.070347e+00
123	5.538998e-01	5.825510e-01	1.417196e+00
124	4.718387e-01	5.366144e-01	2.817294e+00
125	5.372036e-01	8.378081e-01	1.164143e+00
126	4.578313e-01	6.569261e-01	2.738153e+00
127	3.506473e-01	3.260463e-01	2.338544e+00
128	6.777079e-01	7.249944e-01	1.282364e+00
129	4.801417e-01	5.228885e-01	2.676600e+00
130	6.782784e-01	7.255711e-01	2.443087e+00
131	8.418648e-01	7.350273e-02	2.375672e+00
132	3.057792e-01	4.290405e-01	1.220811e+00
133	2.568137e-01	5.231464e-01	2.407914e+00
134	4.873886e-01	6.269903e-01	2.277968e+00
135	4.911538e-01	5.265946e-01	2.409868e+00
136	4.989697e-01	5.565172e-01	2.083537e+00
137	5.889176e-01	5.800850e-01	2.286761e+00
138	2.511819e-01	5.067178e-01	1.194431e+00
139	4.663778e-01	5.220199e-01	2.818271e+00
140	5.144912e-01	4.223013e-01	2.827064e+00
141	4.953142e-01	5.000229e-01	1.684905e+00
142	4.930632e-01	4.942292e-01	1.999511e+00
143	4.766101e-01	5.349910e-01	1.956522e+00
144	5.273204e-01	5.912216e-01	2.323889e+00
145	4.646051e-01	4.432621e-01	2.501710e+00
146	4.169183e-01	4.751474e-01	2.395213e+00
147	4.088921e-01	4.145082e-01	2.719590e+00
148	4.781249e-01	5.187756e-01	2.937469e+00
149	4.749532e-01	4.014924e-01	2.803615e+00
150	5.062110e-01	5.448572e-01	1.794333e+00
151	4.574904e-01	5.270369e-01	2.611138e+00
152	4.724782e-01	4.760927e-01	1.724963e+00
153	4.686718e-01	5.222489e-01	1.983879e+00
154	4.849170e-01	5.200256e-01	2.181241e+00
155	4.690995e-01	4.815156e-01	1.295066e+00
156	4.947629e-01	5.930844e-01	1.970200e+00
157	5.096588e-01	5.284045e-01	2.387396e+00
158	6.066240e-01	4.978884e-01	2.386419e+00
159	4.674191e-01	4.995451e-01	2.647289e+00
160	4.743086e-01	5.287654e-01	1.686859e+00
161	4.892425e-01	4.926605e-01	1.553981e+00
162	4.610994e-01	6.389479e-01	1.764045e+00
163	4.742844e-01	3.884811e-01	1.632145e+00
164	4.771604e-01	5.183893e-01	1.235467e+00
165	4.822858e-01	5.060318e-01	2.251588e+00
166	4.969611e-01	4.936265e-01	1.751343e+00
167	5.995390e-01	4.870615e-01	1.715193e+00
168	4.757221e-01	5.226394e-01	2.109917e+00
169	4.712360e-01	4.570436e-01	2.137274e+00
170	5.887983e-01	5.790440e-01	2.099170e+00
171	4.814236e-01	6.157839e-01	2.057157e+00
172	5.271559e-01	4.984192e-01	2.246702e+00
173	4.592583e-01	5.702331e-01	1.894968e+00
174	5.157970e-01	5.503614e-01	2.453835e+00
175	4.800266e-01	5.208493e-01	2.834880e+00
176	4.949120e-01	5.223773e-01	2.215437e+00
177	4.792251e-01	5.041424e-01	2.153884e+00
178	4.756602e-01	5.188256e-01	2.475330e+00
179	4.637899e-01	5.206879e-01	1.274548e+00
180	4.870086e-01	5.688119e-01	2.127504e+00
181	4.988728e-01	5.275195e-01	1.790425e+00
182	6.987924e-01	6.460850e-01	1.736688e+00
183	5.119147e-01	3.903448e-01	1.692721e+00
184	5.093525e-01	4.048089e-01	2.042501e+00
185	5.178703e-01	3.920469e-01	1.468979e+00
186	5.280552e-01	4.933734e-01	1.784563e+00
187	9.335173e-01	8.379623e-01	2.653151e+00
188	4.901906e-01	4.976810e-01	1.839277e+00
189	4.693813e-01	5.339677e-01	1.175867e+00
190	3.886231e-01	6.043656e-01	2.807523e+00
191	6.155753e-01	4.092111e-01	2.811431e+00
